date,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,close,close,close,close,close,close,close,close,close,high,high,high,high,high,high,high,high,high,low,low,low,low,low,low,low,low,low,open,open,open,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume,volume,volume,volume
,#,(LSE),CORE,EM,IEMA.L,IMI,ISHARES,MSCI,UCITS,#,(LSE),CORE,EM,IEMA.L,IMI,ISHARES,MSCI,UCITS,#,(LSE),CORE,EM,IEMA.L,IMI,ISHARES,MSCI,UCITS,#,(LSE),CORE,EM,IEMA.L,IMI,ISHARES,MSCI,UCITS,#,(LSE),CORE,EM,IEMA.L,IMI,ISHARES,MSCI,UCITS,#,(LSE),CORE,EM,IEMA.L,IMI,ISHARES,MSCI,UCITS
2023-06-14,,,,0.9001120924949646,35.72999954223633,,,473.5632019042969,,,,,0.925000011920929,35.72999954223633,,,486.20001220703125,,,,,0.9300000071525574,35.77000045776367,,,488.8999938964844,,,,,0.8299999833106995,35.369998931884766,,,473.260009765625,,,,,0.8299999833106995,35.380001068115234,,,480.489990234375,,,,,89200.0,10905.0,,,733900.0,
2023-06-15,,,,0.9244394302368164,35.97999954223633,,,474.87811279296875,,,,,0.949999988079071,35.97999954223633,,,487.54998779296875,,,,,0.9700000286102295,36.02000045776367,,,489.70001220703125,,,,,0.8999999761581421,35.7400016784668,,,478.79998779296875,,,,,0.9100000262260437,35.79999923706055,,,481.54998779296875,,,,,80000.0,7074.0,,,457600.0,
2023-06-16,,,,0.9244394302368164,36.0,,,465.3133850097656,,,,,0.949999988079071,36.0,,,477.7300109863281,,,,,1.0,36.25,,,492.45001220703125,,,,,0.9309999942779541,35.97999954223633,,,477.3999938964844,,,,,0.9800000190734863,36.16999816894531,,,491.6499938964844,,,,,75800.0,41143.0,,,628400.0,
2023-06-19,,,,,35.83000183105469,,,,,,,,,35.83000183105469,,,,,,,,,35.90999984741211,,,,,,,,,35.689998626708984,,,,,,,,,35.75,,,,,,,,,22873.0,,,,
2023-06-20,,,,0.9516860842704773,35.290000915527344,,,461.4659729003906,,,,,0.9779999852180481,35.290000915527344,,,473.7799987792969,,,,,1.059999942779541,35.58000183105469,,,478.19000244140625,,,,,0.8899999856948853,35.2599983215332,,,468.45001220703125,,,,,1.0399999618530273,35.52000045776367,,,476.1099853515625,,,,,167400.0,20753.0,,,559100.0,
2023-06-21,,,,0.9536322951316833,35.11000061035156,,,462.3133239746094,,,,,0.9800000190734863,35.11000061035156,,,474.6499938964844,,,,,0.9900000095367432,35.18000030517578,,,478.2699890136719,,,,,0.925000011920929,35.08000183105469,,,465.20001220703125,,,,,0.9649999737739563,35.119998931884766,,,467.760009765625,,,,,56600.0,17046.0,,,439000.0,
2023-06-22,,,,0.949739933013916,34.9900016784668,,,455.0570373535156,,,,,0.9760000109672546,34.9900016784668,,,467.20001220703125,,,,,0.9900000095367432,35.08000183105469,,,471.80999755859375,,,,,0.9300000071525574,35.0,,,463.7200012207031,,,,,0.949999988079071,35.040000915527344,,,471.80999755859375,,,,,48900.0,25591.0,,,349000.0,
2023-06-23,,,,0.9215201735496521,34.47999954223633,,,453.060302734375,,,,,0.9470000267028809,34.47999954223633,,,465.1499938964844,,,,,0.9470000267028809,34.7400016784668,,,471.9800109863281,,,,,0.9300000071525574,34.4900016784668,,,460.010009765625,,,,,0.9399999976158142,34.72999954223633,,,462.6499938964844,,,,,50500.0,27439.0,,,737200.0,
2023-06-26,,,,0.8495112061500549,34.68000030517578,,,451.2096862792969,,,,,0.8730000257492065,34.68000030517578,,,463.25,,,,,0.9200000166893005,34.81999969482422,,,466.42999267578125,,,,,0.8600000143051147,34.630001068115234,,,461.5400085449219,,,,,0.9089999794960022,34.709999084472656,,,463.8299865722656,,,,,68400.0,25758.0,,,405200.0,
2023-06-27,,,,0.8611883521080017,34.939998626708984,,,452.99212646484375,,,,,0.8849999904632568,34.939998626708984,,,465.0799865722656,,,,,0.8999999761581421,35.20000076293945,,,469.7200012207031,,,,,0.8500000238418579,34.86000061035156,,,464.20001220703125,,,,,0.8700000047683716,34.9900016784668,,,466.2099914550781,,,,,51600.0,44472.0,,,456300.0,
2023-06-28,,,,0.9244394302368164,34.709999084472656,,,451.2778625488281,,,,,0.949999988079071,34.709999084472656,,,463.32000732421875,,,,,0.949999988079071,34.849998474121094,,,466.30999755859375,,,,,0.8579999804496765,34.63999938964844,,,456.94000244140625,,,,,0.8799999952316284,34.779998779296875,,,466.30999755859375,,,,,42800.0,41311.0,,,657700.0,
2023-06-29,,,,0.9828251004219055,34.61000061035156,,,450.0603332519531,,,,,1.0099999904632568,34.61000061035156,,,462.07000732421875,,,,,1.0299999713897705,34.68000030517578,,,470.70001220703125,,,,,0.9200000166893005,34.540000915527344,,,460.4200134277344,,,,,0.949999988079071,34.61000061035156,,,464.57000732421875,,,,,86000.0,13405.0,,,718900.0,
2023-06-30,,,,0.948766827583313,34.93000030517578,,,457.0927429199219,,,,,0.9750000238418579,34.93000030517578,,,469.2900085449219,,,,,0.9980000257492065,34.97999954223633,,,473.7699890136719,,,,,0.949999988079071,34.65999984741211,,,462.42999267578125,,,,,0.9900000095367432,34.65999984741211,,,466.3399963378906,,,,,18600.0,30633.0,,,722100.0,
2023-07-03,,,,0.948766827583313,35.2400016784668,,,460.5309753417969,,,,,0.9750000238418579,35.2400016784668,,,472.82000732421875,,,,,1.0099999904632568,35.380001068115234,,,472.92999267578125,,,,,0.9700000286102295,35.2400016784668,,,464.5,,,,,0.9800000190734863,35.290000915527344,,,468.489990234375,,,,,23500.0,83015.0,,,255100.0,
2023-07-04,,,,,35.470001220703125,,,,,,,,,35.470001220703125,,,,,,,,,35.61000061035156,,,,,,,,,35.41999816894531,,,,,,,,,35.4900016784668,,,,,,,,,19333.0,,,,
2023-07-05,,,,0.8757847547531128,35.04999923706055,,,461.0179138183594,,,,,0.8999999761581421,35.04999923706055,,,473.32000732421875,,,,,0.9990000128746033,35.189998626708984,,,474.5299987792969,,,,,0.8709999918937683,35.04999923706055,,,465.989990234375,,,,,0.9800000190734863,35.189998626708984,,,467.82000732421875,,,,,71300.0,115579.0,,,500200.0,
2023-07-06,,,,0.9400089979171753,34.310001373291016,,,457.2582702636719,,,,,0.9660000205039978,34.310001373291016,,,469.4599914550781,,,,,0.9990000128746033,35.04999923706055,,,470.20001220703125,,,,,0.9100000262260437,34.22999954223633,,,463.760009765625,,,,,0.9200000166893005,34.790000915527344,,,466.010009765625,,,,,26800.0,135106.0,,,624900.0,
2023-07-07,,,,0.907896876335144,34.77000045776367,,,459.4888000488281,,,,,0.9330000281333923,34.77000045776367,,,471.75,,,,,0.949999988079071,34.77000045776367,,,475.1700134277344,,,,,0.9200000166893005,34.33000183105469,,,466.9100036621094,,,,,0.9290000200271606,34.38999938964844,,,467.2200012207031,,,,,36400.0,20485.0,,,426500.0,
2023-07-10,,,,0.9098430275917053,34.72999954223633,,,468.1379699707031,,,,,0.9350000023841858,34.72999954223633,,,480.6300048828125,,,,,0.949999988079071,34.7599983215332,,,481.0,,,,,0.8999999761581421,34.47999954223633,,,468.5400085449219,,,,,0.8999999761581421,34.47999954223633,,,471.3900146484375,,,,,29700.0,3423.0,,,794300.0,
2023-07-11,,,,0.9341703653335571,34.9900016784668,,,474.00152587890625,,,,,0.9599999785423279,34.9900016784668,,,486.6499938964844,,,,,1.0,35.08000183105469,,,489.0,,,,,0.9200000166893005,34.86000061035156,,,478.2900085449219,,,,,0.9200000166893005,35.04999923706055,,,480.17999267578125,,,,,46700.0,16698.0,,,486100.0,
2023-07-12,,,,0.9633632302284241,35.869998931884766,,,484.81298828125,,,,,0.9900000095367432,35.869998931884766,,,497.75,,,,,0.9900000095367432,35.869998931884766,,,499.3399963378906,,,,,0.9800000190734863,35.22999954223633,,,493.239990234375,,,,,0.9869999885559082,35.22999954223633,,,494.75,,,,,12700.0,20794.0,,,501700.0,
2023-07-13,,,,0.9730941653251648,36.2400016784668,,,484.8422546386719,,,,,1.0,36.2400016784668,,,497.7799987792969,,,,,1.0,36.25,,,503.8900146484375,,,,,0.925000011920929,35.97999954223633,,,497.4100036621094,,,,,0.925000011920929,36.0099983215332,,,499.8999938964844,,,,,28600.0,31691.0,,,463400.0,
2023-07-14,,,,0.9536322951316833,36.27000045776367,,,484.2578125,,,,,0.9800000190734863,36.27000045776367,,,497.17999267578125,,,,,1.0099999904632568,36.31999969482422,,,500.92999267578125,,,,,0.9259999990463257,36.11000061035156,,,495.2099914550781,,,,,1.0099999904632568,36.27000045776367,,,499.5,,,,,25000.0,19818.0,,,437800.0,
2023-07-17,,,,0.9536322951316833,36.099998474121094,,,486.2740478515625,,,,,0.9800000190734863,36.099998474121094,,,499.25,,,,,1.0,36.099998474121094,,,499.44000244140625,,,,,0.9350000023841858,35.91999816894531,,,490.7099914550781,,,,,0.9589999914169312,36.029998779296875,,,492.7099914550781,,,,,16400.0,20316.0,,,532400.0,
2023-07-18,,,,0.9730941653251648,35.970001220703125,,,489.7609558105469,,,,,1.0,35.970001220703125,,,502.8299865722656,,,,,1.0,36.060001373291016,,,503.25,,,,,0.9350000023841858,35.970001220703125,,,493.760009765625,,,,,0.9700000286102295,36.0099983215332,,,500.0,,,,,41600.0,8274.0,,,443100.0,
2023-07-19,,,,0.9760134816169739,35.970001220703125,,,494.7381591796875,,,,,1.003000020980835,35.970001220703125,,,507.94000244140625,,,,,1.0199999809265137,36.150001525878906,,,510.4200134277344,,,,,0.9950000047683716,35.88999938964844,,,501.2900085449219,,,,,0.9950000047683716,35.95000076293945,,,501.2900085449219,,,,,44900.0,62840.0,,,636900.0,
2023-07-20,,,,0.904977560043335,35.63999938964844,,,496.4134521484375,,,,,0.9300000071525574,35.63999938964844,,,509.6600036621094,,,,,0.9980000257492065,35.849998474121094,,,512.4299926757812,,,,,0.9279999732971191,35.630001068115234,,,504.0299987792969,,,,,0.9900000095367432,35.810001373291016,,,504.8900146484375,,,,,23300.0,31017.0,,,490500.0,
2023-07-21,,,,0.904977560043335,35.650001525878906,,,498.12774658203125,,,,,0.9300000071525574,35.650001525878906,,,511.4200134277344,,,,,0.9950000047683716,35.75,,,514.6699829101562,,,,,0.9300000071525574,35.599998474121094,,,505.0199890136719,,,,,0.9399999976158142,35.75,,,511.489990234375,,,,,6100.0,41937.0,,,550500.0,
2023-07-24,,,,0.9536322951316833,36.11000061035156,,,489.6830749511719,,,,,0.9800000190734863,36.11000061035156,,,502.75,,,,,1.0,36.11000061035156,,,514.0,,,,,0.9200000166893005,35.58000183105469,,,500.7300109863281,,,,,1.0,35.599998474121094,,,511.2200012207031,,,,,42900.0,62801.0,,,709100.0,
2023-07-25,,,,0.9536322951316833,36.400001525878906,,,533.9517822265625,,,,,0.9800000190734863,36.400001525878906,,,548.2000122070312,,,,,1.0099999904632568,36.5099983215332,,,548.9199829101562,,,,,0.9399999976158142,36.400001525878906,,,507.55999755859375,,,,,1.0,36.43000030517578,,,508.6700134277344,,,,,33700.0,15654.0,,,1144800.0,
2023-07-26,,,,0.9244394302368164,36.459999084472656,,,542.7664794921875,,,,,0.949999988079071,36.459999084472656,,,557.25,,,,,1.0,36.459999084472656,,,564.3499755859375,,,,,0.9409999847412109,36.220001220703125,,,547.1900024414062,,,,,1.0,36.36000061035156,,,550.0,,,,,21600.0,41487.0,,,776100.0,
2023-07-27,,,,0.9730941653251648,36.5,,,539.2113037109375,,,,,1.0,36.5,,,553.5999755859375,,,,,1.0,36.7400016784668,,,561.4400024414062,,,,,0.9210000038146973,36.38999938964844,,,551.9199829101562,,,,,0.9890000224113464,36.599998474121094,,,555.219970703125,,,,,59500.0,18323.0,,,687800.0,
2023-07-28,,,,0.9730941653251648,37.029998779296875,,,535.977783203125,,,,,1.0,37.029998779296875,,,550.280029296875,,,,,1.0180000066757202,37.029998779296875,,,563.5,,,,,0.9750000238418579,36.65999984741211,,,549.5800170898438,,,,,0.9800000190734863,36.65999984741211,,,560.469970703125,,,,,111400.0,17090.0,,,411400.0,
2023-07-31,,,,0.9633632302284241,37.0099983215332,,,533.8347778320312,,,,,0.9900000095367432,37.0099983215332,,,548.0800170898438,,,,,1.0,37.029998779296875,,,552.4500122070312,,,,,0.9599999785423279,36.81999969482422,,,543.3699951171875,,,,,0.9599999785423279,36.959999084472656,,,548.9000244140625,,,,,24500.0,49431.0,,,404900.0,
2023-08-01,,,,0.9341703653335571,36.560001373291016,,,531.7506103515625,,,,,0.9599999785423279,36.560001373291016,,,545.9400024414062,,,,,0.9900000095367432,36.880001068115234,,,549.010009765625,,,,,0.949999988079071,36.4807014465332,,,542.1400146484375,,,,,0.9900000095367432,36.86000061035156,,,546.3200073242188,,,,,7900.0,39221.0,,,450800.0,
2023-08-02,,,,0.8660538196563721,35.75,,,531.078369140625,,,,,0.8899999856948853,35.75,,,545.25,,,,,0.9900000095367432,36.130001068115234,,,545.510009765625,,,,,0.8899999856948853,35.65999984741211,,,532.8499755859375,,,,,0.9100000262260437,36.029998779296875,,,540.6199951171875,,,,,46800.0,38973.0,,,613600.0,
2023-08-03,,,,0.9147084951400757,35.900001525878906,,,529.646728515625,,,,,0.9399999976158142,35.900001525878906,,,543.780029296875,,,,,0.9399999976158142,35.90999984741211,,,548.1199951171875,,,,,0.8899999856948853,35.540000915527344,,,539.52001953125,,,,,0.8899999856948853,35.599998474121094,,,542.6799926757812,,,,,16800.0,3537.0,,,441100.0,
2023-08-04,,,,0.904977560043335,36.040000915527344,,,528.1661376953125,,,,,0.9300000071525574,36.040000915527344,,,542.260009765625,,,,,0.9860000014305115,36.040000915527344,,,551.6199951171875,,,,,0.9300000071525574,35.68000030517578,,,541.3499755859375,,,,,0.9399999976158142,35.869998931884766,,,545.3800048828125,,,,,20900.0,106183.0,,,385600.0,
2023-08-07,,,,0.9633632302284241,35.630001068115234,,,537.166015625,,,,,0.9900000095367432,35.630001068115234,,,551.5,,,,,0.9900000095367432,35.91999816894531,,,552.6599731445312,,,,,0.949999988079071,35.61000061035156,,,544.219970703125,,,,,0.9549999833106995,35.900001525878906,,,545.6500244140625,,,,,17000.0,53990.0,,,344500.0,
2023-08-08,,,,0.9156816005706787,35.189998626708984,,,533.8252563476562,,,,,0.9409999847412109,35.189998626708984,,,548.0700073242188,,,,,0.9900000095367432,35.5,,,549.0499877929688,,,,,0.9300000071525574,35.09000015258789,,,537.2899780273438,,,,,0.9300000071525574,35.5,,,547.75,,,,,23600.0,25677.0,,,369400.0,
2023-08-09,,,,0.9147084951400757,35.34000015258789,,,532.0038452148438,,,,,0.9399999976158142,35.34000015258789,,,546.2000122070312,,,,,0.9800000190734863,35.59000015258789,,,553.489990234375,,,,,0.9399999976158142,35.34000015258789,,,545.9600219726562,,,,,0.9449999928474426,35.52000045776367,,,547.5,,,,,23300.0,14397.0,,,276900.0,
2023-08-10,,,,0.9147084951400757,35.72999954223633,,,533.9957885742188,,,,,0.9399999976158142,35.72999954223633,,,546.8599853515625,,,,,0.9900000095367432,36.77000045776367,,,553.280029296875,,,,,0.9399999976158142,35.5,,,542.8200073242188,,,,,0.9459999799728394,35.5,,,548.5900268554688,,,,,6800.0,49741.0,,,294600.0,
2023-08-11,,,,0.8825964331626892,34.88999938964844,,,536.0756225585938,,,,,0.9070000052452087,34.88999938964844,,,548.989990234375,,,,,0.949999988079071,35.279998779296875,,,549.47998046875,,,,,0.8999999761581421,34.88999938964844,,,541.4299926757812,,,,,0.9399999976158142,35.2599983215332,,,543.8400268554688,,,,,21800.0,174151.0,,,242600.0,
2023-08-14,,,,0.9312511086463928,34.720001220703125,,,534.406005859375,,,,,0.9570000171661377,34.720001220703125,,,547.280029296875,,,,,0.9750000238418579,34.939998626708984,,,550.9000244140625,,,,,0.8999999761581421,34.470001220703125,,,546.1599731445312,,,,,0.9070000052452087,34.81999969482422,,,550.1199951171875,,,,,21000.0,24592.0,,,217800.0,
2023-08-15,,,,0.8991390466690063,34.439998626708984,,,521.262451171875,,,,,0.9240000247955322,34.439998626708984,,,533.8200073242188,,,,,0.9570000171661377,34.72999954223633,,,542.8499755859375,,,,,0.9240000247955322,34.380001068115234,,,533.010009765625,,,,,0.9570000171661377,34.58000183105469,,,542.8499755859375,,,,,9400.0,46345.0,,,294600.0,
2023-08-16,,,,0.8981658816337585,34.27000045776367,,,517.1710205078125,,,,,0.9229999780654907,34.27000045776367,,,529.6300048828125,,,,,0.9229999780654907,34.4900016784668,,,534.6400146484375,,,,,0.9010000228881836,34.220001220703125,,,529.5999755859375,,,,,0.9200000166893005,34.31999969482422,,,532.7899780273438,,,,,3300.0,68265.0,,,201300.0,
2023-08-17,,,,0.8855156898498535,34.2400016784668,,,508.4999084472656,,,,,0.9100000262260437,34.2400016784668,,,520.75,,,,,0.949999988079071,34.5099983215332,,,529.739990234375,,,,,0.9100000262260437,34.220001220703125,,,520.5999755859375,,,,,0.9490000009536743,34.40999984741211,,,529.739990234375,,,,,7200.0,50360.0,,,435500.0,
2023-08-18,,,,0.9244394302368164,33.91999816894531,,,507.93359375,,,,,0.949999988079071,33.91999816894531,,,520.1699829101562,,,,,0.9660000205039978,34.08000183105469,,,524.25,,,,,0.9150000214576721,33.77000045776367,,,512.22998046875,,,,,0.9440000057220459,34.0,,,515.47998046875,,,,,39200.0,27629.0,,,297300.0,
2023-08-21,,,,0.9439013600349426,33.869998931884766,,,512.3961181640625,,,,,0.9700000286102295,33.869998931884766,,,524.739990234375,,,,,0.9900000095367432,33.970001220703125,,,526.739990234375,,,,,0.9169999957084656,33.849998474121094,,,516.47998046875,,,,,0.9430000185966492,33.849998474121094,,,518.4500122070312,,,,,51600.0,31648.0,,,353900.0,
2023-08-22,,,,0.9390358328819275,33.9900016784668,,,515.4913940429688,,,,,0.9649999737739563,33.9900016784668,,,527.9099731445312,,,,,1.0,34.22999954223633,,,531.8499755859375,,,,,0.9649999737739563,33.91999816894531,,,524.739990234375,,,,,1.0,34.13999938964844,,,527.4099731445312,,,,,27300.0,112140.0,,,275800.0,
2023-08-23,,,,0.904977560043335,34.459999084472656,,,523.24462890625,,,,,0.9300000071525574,34.459999084472656,,,535.8499755859375,,,,,0.9750000238418579,34.47999954223633,,,536.02001953125,,,,,0.9200000166893005,34.11000061035156,,,527.8499755859375,,,,,0.9700000286102295,34.189998626708984,,,530.489990234375,,,,,38300.0,61409.0,,,264700.0,
2023-08-24,,,,0.8903811573982239,34.36000061035156,,,519.9345703125,,,,,0.9150000214576721,34.36000061035156,,,532.4600219726562,,,,,0.9150000214576721,34.84000015258789,,,538.5599975585938,,,,,0.8500000238418579,34.36000061035156,,,530.6599731445312,,,,,0.8999999761581421,34.84000015258789,,,536.5800170898438,,,,,67900.0,15742.0,,,243500.0,
2023-08-25,,,,0.8777309656143188,34.290000915527344,,,518.6553955078125,,,,,0.9020000100135803,34.290000915527344,,,531.1500244140625,,,,,0.9100000262260437,34.43000030517578,,,537.6900024414062,,,,,0.8600000143051147,34.09000015258789,,,528.1500244140625,,,,,0.9100000262260437,34.2599983215332,,,535.1699829101562,,,,,15400.0,132214.0,,,189000.0,
2023-08-28,,,,0.8436726331710815,,,,519.6317749023438,,,,,0.8669999837875366,,,,532.1500244140625,,,,,0.8830000162124634,,,,534.719970703125,,,,,0.8650000095367432,,,,529.3900146484375,,,,,0.8650000095367432,,,,532.75,,,,,3900.0,,,,190700.0,
2023-08-29,,,,0.8660538196563721,35.099998474121094,,,525.9397583007812,,,,,0.8899999856948853,35.099998474121094,,,538.6099853515625,,,,,0.8899999856948853,35.1349983215332,,,538.7899780273438,,,,,0.8669999837875366,34.7400016784668,,,529.469970703125,,,,,0.8669999837875366,34.83000183105469,,,531.9199829101562,,,,,12800.0,118865.0,,,264800.0,
2023-08-30,,,,0.8903811573982239,35.029998779296875,,,531.330078125,,,,,0.9150000214576721,35.029998779296875,,,544.1300048828125,,,,,0.9150000214576721,35.11000061035156,,,547.1300048828125,,,,,0.8759999871253967,34.84000015258789,,,537.8099975585938,,,,,0.8799999952316284,34.95000076293945,,,537.8099975585938,,,,,30000.0,21537.0,,,224900.0,
2023-08-31,,,,0.8572959303855896,34.63999938964844,,,530.8319702148438,,,,,0.8809999823570251,34.63999938964844,,,543.6199951171875,,,,,0.8899999856948853,34.849998474121094,,,545.5999755859375,,,,,0.8799999952316284,34.63999938964844,,,540.9000244140625,,,,,0.8809999823570251,34.79999923706055,,,545.1799926757812,,,,,4100.0,58875.0,,,350100.0,
2023-09-01,,,,0.8563228845596313,35.0,,,528.6544189453125,,,,,0.8799999952316284,35.0,,,541.3900146484375,,,,,0.9399999976158142,35.15999984741211,,,547.8800048828125,,,,,0.8799999952316284,34.79999923706055,,,538.6900024414062,,,,,0.8809999823570251,34.810001373291016,,,547.8800048828125,,,,,20200.0,29404.0,,,214000.0,
2023-09-04,,,,,35.1150016784668,,,,,,,,,35.1150016784668,,,,,,,,,35.2599983215332,,,,,,,,,35.130001068115234,,,,,,,,,35.25,,,,,,,,,114812.0,,,,
2023-09-05,,,,0.8563228845596313,34.790000915527344,,,528.4298095703125,,,,,0.8799999952316284,34.790000915527344,,,541.1599731445312,,,,,0.8899999856948853,34.880001068115234,,,543.1900024414062,,,,,0.8500000238418579,34.70000076293945,,,532.3200073242188,,,,,0.8500000238418579,34.849998474121094,,,538.1900024414062,,,,,10400.0,76942.0,,,443700.0,
2023-09-06,,,,0.9147084951400757,34.61000061035156,,,529.0938720703125,,,,,0.9399999976158142,34.61000061035156,,,541.8400268554688,,,,,0.9399999976158142,34.77000045776367,,,548.5,,,,,0.8799999952316284,34.56999969482422,,,540.4299926757812,,,,,0.8799999952316284,34.68000030517578,,,541.6599731445312,,,,,8600.0,27892.0,,,396400.0,
2023-09-07,,,,0.8709192872047424,34.20000076293945,,,533.6343994140625,,,,,0.8949999809265137,34.20000076293945,,,546.489990234375,,,,,0.9100000262260437,34.380001068115234,,,547.4099731445312,,,,,0.8799999952316284,34.08000183105469,,,529.0399780273438,,,,,0.9100000262260437,34.349998474121094,,,538.1900024414062,,,,,20100.0,36563.0,,,318200.0,
2023-09-08,,,,0.8563228845596313,34.2599983215332,,,521.233154296875,,,,,0.8799999952316284,34.2599983215332,,,533.7899780273438,,,,,0.9300000071525574,34.29999923706055,,,548.5599975585938,,,,,0.8500000238418579,34.189998626708984,,,531.8599853515625,,,,,0.8949999809265137,34.2400016784668,,,548.4600219726562,,,,,63400.0,86492.0,,,263900.0,
2023-09-11,,,,0.7784753441810608,34.529998779296875,,,523.54736328125,,,,,0.800000011920929,34.529998779296875,,,536.1599731445312,,,,,0.8600000143051147,34.63999938964844,,,538.0900268554688,,,,,0.7799999713897705,34.43000030517578,,,531.5,,,,,0.8600000143051147,34.43000030517578,,,536.02001953125,,,,,66200.0,42261.0,,,208900.0,
