date,adj_close,close,high,low,open,volume
,XLF,XLF,XLF,XLF,XLF,XLF
2023-06-05,31.357004165649414,32.630001068115234,32.84000015258789,32.47999954223633,32.84000015258789,53591100
2023-06-06,31.751008987426758,33.040000915527344,33.09000015258789,32.58000183105469,32.599998474121094,46236100
2023-06-07,31.875932693481445,33.16999816894531,33.2400016784668,32.869998931884766,33.06999969482422,48467100
2023-06-08,31.847103118896484,33.13999938964844,33.189998626708984,32.880001068115234,33.060001373291016,36261200
2023-06-09,31.85672378540039,33.150001525878906,33.290000915527344,33.060001373291016,33.08000183105469,34021700
2023-06-12,31.847103118896484,33.13999938964844,33.27000045776367,32.88999938964844,33.18000030517578,33655200
2023-06-13,32.039302825927734,33.34000015258789,33.47999954223633,33.06999969482422,33.11000061035156,46054400
2023-06-14,31.914377212524414,33.209999084472656,33.59000015258789,33.099998474121094,33.41999816894531,57195400
2023-06-15,32.33721923828125,33.650001525878906,33.72999954223633,33.06999969482422,33.099998474121094,52241800
2023-06-16,32.26994705200195,33.58000183105469,33.83000183105469,33.540000915527344,33.79999923706055,49861100
2023-06-20,32.02861785888672,33.18000030517578,33.27000045776367,32.97999954223633,33.209999084472656,50683100
2023-06-21,31.990005493164062,33.13999938964844,33.29999923706055,33.0,33.099998474121094,35967600
2023-06-22,31.739032745361328,32.880001068115234,33.09000015258789,32.77000045776367,33.08000183105469,38690000
2023-06-23,31.6038875579834,32.7400016784668,32.849998474121094,32.52000045776367,32.630001068115234,35529600
2023-06-26,31.536317825317383,32.66999816894531,32.939998626708984,32.58000183105469,32.689998626708984,25728300
2023-06-27,31.78729248046875,32.93000030517578,33.0,32.709999084472656,32.72999954223633,34348100
2023-06-28,31.710065841674805,32.849998474121094,32.900001525878906,32.70000076293945,32.88999938964844,36663200
2023-06-29,32.260284423828125,33.41999816894531,33.41999816894531,32.97999954223633,33.02000045776367,47471000
2023-06-30,32.54022216796875,33.709999084472656,33.849998474121094,33.58000183105469,33.63999938964844,44762300
2023-07-03,32.7236328125,33.900001525878906,34.0,33.65999984741211,33.709999084472656,19128000
2023-07-05,32.65605926513672,33.83000183105469,33.91999816894531,33.599998474121094,33.70000076293945,39831600
2023-07-06,32.37612533569336,33.540000915527344,33.58000183105469,33.25,33.54999923706055,45808400
2023-07-07,32.42439270019531,33.59000015258789,33.869998931884766,33.400001525878906,33.400001525878906,33488700
2023-07-10,32.569190979003906,33.7400016784668,33.93000030517578,33.56999969482422,33.599998474121094,27254400
2023-07-11,32.95530319213867,34.13999938964844,34.18000030517578,33.790000915527344,33.86000061035156,33744600
2023-07-12,33.16767120361328,34.36000061035156,34.599998474121094,34.27000045776367,34.41999816894531,46546000
2023-07-13,33.28349685668945,34.47999954223633,34.529998779296875,34.349998474121094,34.40999984741211,40453700
2023-07-14,33.061492919921875,34.25,34.7400016784668,34.20000076293945,34.72999954223633,47552700
2023-07-17,33.380043029785156,34.58000183105469,34.68000030517578,34.209999084472656,34.209999084472656,38568900
2023-07-18,33.756500244140625,34.970001220703125,35.0,34.61000061035156,34.65999984741211,47160800
