date,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,close,close,close,close,close,close,close,high,high,high,high,high,high,high,low,low,low,low,low,low,low,open,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume,volume
,#,(US),CORE,EUROPE,IEUR,ISHARES,MSCI,#,(US),CORE,EUROPE,IEUR,ISHARES,MSCI,#,(US),CORE,EUROPE,IEUR,ISHARES,MSCI,#,(US),CORE,EUROPE,IEUR,ISHARES,MSCI,#,(US),CORE,EUROPE,IEUR,ISHARES,MSCI,#,(US),CORE,EUROPE,IEUR,ISHARES,MSCI
2023-05-30,,,,,47.947574615478516,,459.1576232910156,,,,,52.209999084472656,,471.4100036621094,,,,,52.65999984741211,,486.5,,,,,52.060001373291016,,469.6000061035156,,,,,52.65999984741211,,480.7200012207031,,,,,397900,,418200
2023-05-31,,,,,47.39656448364258,,458.3004455566406,,,,,51.61000061035156,,470.5299987792969,,,,,51.779998779296875,,471.69000244140625,,,,,51.2400016784668,,465.6000061035156,,,,,51.72999954223633,,468.9700012207031,,,,,508900,,723400
2023-06-01,,,,,47.95676040649414,,454.8330078125,,,,,52.220001220703125,,466.9700012207031,,,,,52.29999923706055,,472.0,,,,,51.650001525878906,,458.17999267578125,,,,,51.75,,471.1700134277344,,,,,804500,,414700
2023-06-02,,,,,48.50777816772461,,466.31658935546875,,,,,52.81999969482422,,478.760009765625,,,,,52.90999984741211,,479.6400146484375,,,,,52.68000030517578,,471.29998779296875,,,,,52.81999969482422,,472.5299987792969,,,,,485900,,423600
2023-06-05,,,,,48.15879821777344,,468.3133239746094,,,,,52.439998626708984,,480.80999755859375,,,,,52.68000030517578,,483.55999755859375,,,,,52.40999984741211,,477.54998779296875,,,,,52.65999984741211,,477.8399963378906,,,,,394400,,358600
2023-06-06,,,,,48.39757537841797,,464.8360900878906,,,,,52.70000076293945,,477.239990234375,,,,,52.724998474121094,,481.1600036621094,,,,,52.36000061035156,,473.3599853515625,,,,,52.369998931884766,,478.1700134277344,,,,,303500,,401700
2023-06-07,,,,,48.205013275146484,,460.20953369140625,,,,,51.31999969482422,,472.489990234375,,,,,51.720001220703125,,483.8299865722656,,,,,51.23400115966797,,471.3699951171875,,,,,51.58000183105469,,479.44000244140625,,,,,564900,,465300
2023-06-08,,,,,48.702842712402344,,468.3717041015625,,,,,51.849998474121094,,480.8699951171875,,,,,51.88999938964844,,481.7200012207031,,,,,51.56999969482422,,471.9200134277344,,,,,51.619998931884766,,474.3399963378906,,,,,595500,,319500
2023-06-09,,,,,48.4774169921875,,461.5342102050781,,,,,51.61000061035156,,473.8500061035156,,,,,51.685001373291016,,482.260009765625,,,,,51.5,,473.20001220703125,,,,,51.59000015258789,,482.260009765625,,,,,365000,,393600
2023-06-12,,,,,48.655879974365234,,461.85565185546875,,,,,51.79999923706055,,474.17999267578125,,,,,51.810001373291016,,477.4599914550781,,,,,51.595001220703125,,470.7300109863281,,,,,51.790000915527344,,477.4599914550781,,,,,582800,,1044700
2023-06-13,,,,,49.0128173828125,,467.5146484375,,,,,52.18000030517578,,479.989990234375,,,,,52.2599983215332,,482.4700012207031,,,,,52.03499984741211,,471.6600036621094,,,,,52.099998474121094,,477.19000244140625,,,,,546900,,1373800
2023-06-14,,,,,49.1912841796875,,473.563232421875,,,,,52.369998931884766,,486.20001220703125,,,,,52.66999816894531,,488.8999938964844,,,,,52.119998931884766,,473.260009765625,,,,,52.540000915527344,,480.489990234375,,,,,366400,,733900
2023-06-15,,,,,49.83000946044922,,474.87811279296875,,,,,53.04999923706055,,487.54998779296875,,,,,53.1150016784668,,489.70001220703125,,,,,52.459999084472656,,478.79998779296875,,,,,52.5,,481.54998779296875,,,,,389500,,457600
2023-06-16,,,,,49.811222076416016,,465.3133544921875,,,,,53.029998779296875,,477.7300109863281,,,,,53.400001525878906,,492.45001220703125,,,,,53.0099983215332,,477.3999938964844,,,,,53.38999938964844,,491.6499938964844,,,,,883900,,628400
2023-06-20,,,,,49.08796310424805,,461.4659423828125,,,,,52.2599983215332,,473.7799987792969,,,,,52.44499969482422,,478.19000244140625,,,,,52.14500045776367,,468.45001220703125,,,,,52.43000030517578,,476.1099853515625,,,,,580400,,559100
2023-06-21,,,,,49.02220916748047,,462.3133544921875,,,,,52.189998626708984,,474.6499938964844,,,,,52.369998931884766,,478.2699890136719,,,,,51.93000030517578,,465.20001220703125,,,,,52.02000045776367,,467.760009765625,,,,,815000,,439000
2023-06-22,,,,,48.8155632019043,,455.05706787109375,,,,,51.970001220703125,,467.20001220703125,,,,,51.97999954223633,,471.80999755859375,,,,,51.810001373291016,,463.7200012207031,,,,,51.86000061035156,,471.80999755859375,,,,,355000,,349000
2023-06-23,,,,,48.21440887451172,,453.0602722167969,,,,,51.33000183105469,,465.1499938964844,,,,,51.5099983215332,,471.9800109863281,,,,,51.220001220703125,,460.010009765625,,,,,51.279998779296875,,462.6499938964844,,,,,522000,,737200
2023-06-26,,,,,48.28015899658203,,451.209716796875,,,,,51.400001525878906,,463.25,,,,,51.540000915527344,,466.42999267578125,,,,,51.380001068115234,,461.5400085449219,,,,,51.400001525878906,,463.8299865722656,,,,,2015600,,405200
2023-06-27,,,,,48.768592834472656,,452.99212646484375,,,,,51.91999816894531,,465.0799865722656,,,,,51.98500061035156,,469.7200012207031,,,,,51.43000030517578,,464.20001220703125,,,,,51.5,,466.2099914550781,,,,,414100,,456300
2023-06-28,,,,,48.749813079833984,,451.27789306640625,,,,,51.900001525878906,,463.32000732421875,,,,,51.970001220703125,,466.30999755859375,,,,,51.72999954223633,,456.94000244140625,,,,,51.880001068115234,,466.30999755859375,,,,,623200,,657700
2023-06-29,,,,,48.66527557373047,,450.0603332519531,,,,,51.810001373291016,,462.07000732421875,,,,,51.83000183105469,,470.70001220703125,,,,,51.650001525878906,,460.4200134277344,,,,,51.650001525878906,,464.57000732421875,,,,,168300,,718900
2023-06-30,,,,,49.43550491333008,,457.09271240234375,,,,,52.630001068115234,,469.2900085449219,,,,,52.66999816894531,,473.7699890136719,,,,,52.439998626708984,,462.42999267578125,,,,,52.4900016784668,,466.3399963378906,,,,,543600,,722100
2023-07-03,,,,,49.29460906982422,,460.5309753417969,,,,,52.47999954223633,,472.82000732421875,,,,,52.54499816894531,,472.92999267578125,,,,,52.380001068115234,,464.5,,,,,52.4900016784668,,468.489990234375,,,,,984300,,255100
2023-07-05,,,,,48.68406295776367,,461.0179443359375,,,,,51.83000183105469,,473.32000732421875,,,,,52.06999969482422,,474.5299987792969,,,,,51.75,,465.989990234375,,,,,52.04999923706055,,467.82000732421875,,,,,508000,,500200
2023-07-06,,,,,47.79172134399414,,457.2582702636719,,,,,50.880001068115234,,469.4599914550781,,,,,51.060001373291016,,470.20001220703125,,,,,50.56999969482422,,463.760009765625,,,,,51.040000915527344,,466.010009765625,,,,,899100,,624900
2023-07-07,,,,,48.082908630371094,,459.48876953125,,,,,51.189998626708984,,471.75,,,,,51.45500183105469,,475.1700134277344,,,,,50.88999938964844,,466.9100036621094,,,,,50.90999984741211,,467.2200012207031,,,,,505300,,426500
2023-07-10,,,,,48.345909118652344,,468.1379699707031,,,,,51.470001220703125,,480.6300048828125,,,,,51.52000045776367,,481.0,,,,,51.220001220703125,,468.5400085449219,,,,,51.220001220703125,,471.3900146484375,,,,,961600,,794300
2023-07-11,,,,,48.834346771240234,,474.0015563964844,,,,,51.9900016784668,,486.6499938964844,,,,,52.029998779296875,,489.0,,,,,51.66999816894531,,478.2900085449219,,,,,51.79999923706055,,480.17999267578125,,,,,534700,,486100
