date,adj_close,close,high,low,open,volume
,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
2023-05-31,342.79718017578125,347.989990234375,350.6000061035156,346.510009765625,348.3699951171875,65105400
2023-06-01,346.7572326660156,352.010009765625,353.3599853515625,346.6600036621094,347.7300109863281,50488600
2023-06-02,349.3577575683594,354.6499938964844,355.8299865722656,352.010009765625,353.79998779296875,53372100
2023-06-05,349.6040344238281,354.8999938964844,357.5,353.8500061035156,354.42999267578125,47266200
2023-06-06,349.5449523925781,354.8399963378906,355.82000732421875,352.92999267578125,354.2799987792969,41390400
2023-06-07,343.61480712890625,348.82000732421875,357.1199951171875,348.17999267578125,355.1300048828125,69225900
2023-06-08,347.88018798828125,353.1499938964844,353.6199951171875,348.8900146484375,349.1199951171875,47153900
2023-06-09,349.2099914550781,354.5,357.6600036621094,353.0299987792969,354.6300048828125,53196900
2023-06-12,355.11065673828125,360.489990234375,360.5899963378906,355.20001220703125,356.19000244140625,44606500
2023-06-13,357.83929443359375,363.260009765625,364.1099853515625,360.0299987792969,363.2900085449219,57097800
2023-06-14,360.4399108886719,365.8999938964844,366.19000244140625,360.4200134277344,363.2699890136719,69525600
2023-06-15,364.7348327636719,370.260009765625,371.7699890136719,363.9800109863281,364.6099853515625,71138800
2023-06-16,362.4396057128906,367.92999267578125,372.8500061035156,367.4800109863281,372.7200012207031,80932000
2023-06-20,361.9207763671875,366.8999938964844,368.32000732421875,363.8900146484375,365.95001220703125,49204700
2023-06-21,356.9886474609375,361.8999938964844,366.17999267578125,360.9599914550781,365.739990234375,53378300
2023-06-22,361.20068359375,366.1700134277344,366.3299865722656,360.2200012207031,360.6300048828125,47603000
2023-06-23,357.61993408203125,362.5400085449219,364.8800048828125,360.82000732421875,362.2099914550781,48922900
2023-06-26,352.82586669921875,357.67999267578125,364.8399963378906,357.5899963378906,362.0,52685500
2023-06-27,358.8923645019531,363.8299865722656,364.57000732421875,358.510009765625,359.25,49428100
2023-06-28,359.5927734375,364.5400085449219,366.5199890136719,361.8999938964844,361.9800109863281,46498000
2023-06-29,358.8727111816406,363.80999755859375,364.8900146484375,362.1400146484375,364.239990234375,46151000
2023-06-30,364.4065856933594,369.4200134277344,370.489990234375,367.2300109863281,367.54998779296875,58712500
2023-07-03,365.2647705078125,370.2900085449219,370.92999267578125,368.9700012207031,370.07000732421875,19432900
2023-07-05,365.25482177734375,370.2799987792969,372.010009765625,368.6600036621094,368.70001220703125,34460900
2023-07-06,362.47314453125,367.4599914550781,367.9100036621094,364.5199890136719,366.510009765625,49374700
2023-07-07,361.2696838378906,366.239990234375,370.4800109863281,366.010009765625,367.2300109863281,47133700
2023-07-10,361.3880920410156,366.3599853515625,367.04998779296875,363.4100036621094,365.9599914550781,48498800
2023-07-11,363.1735534667969,368.1700134277344,368.6300048828125,364.6199951171875,366.7900085449219,38214100
2023-07-12,367.7604064941406,372.82000732421875,374.19000244140625,370.29998779296875,372.3399963378906,61975400
2023-07-13,374.0045166015625,379.1499938964844,379.989990234375,375.4599914550781,376.04998779296875,46960000
2023-07-14,373.9255676269531,379.07000732421875,382.8599853515625,378.17999267578125,379.5899963378906,55148500
2023-07-17,377.4175109863281,382.6099853515625,383.5,379.30999755859375,379.79998779296875,40868900
2023-07-18,380.5050964355469,385.739990234375,387.1300048828125,380.0,381.9599914550781,55262000
2023-07-19,380.4162902832031,385.6499938964844,387.9800109863281,384.29998779296875,386.82000732421875,54093000
2023-07-20,371.64691162109375,376.760009765625,384.1000061035156,375.7200012207031,382.6099853515625,71941700
2023-07-21,370.5322570800781,375.6300048828125,379.9200134277344,375.19000244140625,379.17999267578125,60499600
2023-07-24,371.1241149902344,376.2300109863281,377.5799865722656,374.3399963378906,376.6199951171875,40380100
2023-07-25,373.6394958496094,378.7799987792969,380.4700012207031,376.92999267578125,376.95001220703125,38894400
2023-07-26,372.3966064453125,377.5199890136719,379.239990234375,375.17999267578125,377.7200012207031,47075700
2023-07-27,371.50885009765625,376.6199951171875,384.7099914550781,375.30999755859375,383.07000732421875,63940200
2023-07-28,378.2757263183594,383.4800109863281,384.5199890136719,380.2200012207031,380.739990234375,56902900
2023-07-31,378.4730529785156,383.67999267578125,384.8800048828125,382.3399963378906,383.7900085449219,44019900
2023-08-01,377.5951232910156,382.7900085449219,383.55999755859375,380.69000244140625,382.30999755859375,41060600
