date,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,close,close,close,close,close,close,close,high,high,high,high,high,high,high,low,low,low,low,low,low,low,open,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume,volume
,#,CORE,EUROPE,IMEU.L,ISHARES,MSCI,UCITS,#,CORE,EUROPE,IMEU.L,ISHARES,MSCI,UCITS,#,CORE,EUROPE,IMEU.L,ISHARES,MSCI,UCITS,#,CORE,EUROPE,IMEU.L,ISHARES,MSCI,UCITS,#,CORE,EUROPE,IMEU.L,ISHARES,MSCI,UCITS,#,CORE,EUROPE,IMEU.L,ISHARES,MSCI,UCITS
2023-05-31,,,,2432.544921875,,456.8616943359375,,,,,2434.25,,470.5299987792969,,,,,2468.0,,471.69000244140625,,,,,2436.0,,465.6000061035156,,,,,2461.5,,468.9700012207031,,,,,14455.0,,723400.0,
2023-06-01,,,,2444.287109375,,453.405029296875,,,,,2446.0,,466.9700012207031,,,,,2457.5,,472.0,,,,,2433.5,,458.17999267578125,,,,,2447.5,,471.1700134277344,,,,,150591.0,,414700.0,
2023-06-02,,,,2488.505615234375,,464.8525695800781,,,,,2490.25,,478.760009765625,,,,,2491.5,,479.6400146484375,,,,,2463.0,,471.29998779296875,,,,,2467.0,,472.5299987792969,,,,,4803.0,,423600.0,
2023-06-05,,,,2485.008544921875,,466.843017578125,,,,,2486.75,,480.80999755859375,,,,,2505.0,,483.55999755859375,,,,,2485.5,,477.54998779296875,,,,,2497.5,,477.8399963378906,,,,,6363.0,,358600.0,
2023-06-06,,,,2489.7548828125,,463.376708984375,,,,,2491.5,,477.239990234375,,,,,2491.5,,481.1600036621094,,,,,2479.0,,473.3599853515625,,,,,2481.0,,478.1700134277344,,,,,288530.0,,401700.0,
2023-06-07,,,,2479.761962890625,,458.76470947265625,,,,,2481.5,,472.489990234375,,,,,2492.5,,483.8299865722656,,,,,2480.0,,471.3699951171875,,,,,2492.5,,479.44000244140625,,,,,136569.0,,465300.0,
2023-06-08,,,,2479.26220703125,,466.9013366699219,,,,,2481.0,,480.8699951171875,,,,,2491.0,,481.7200012207031,,,,,2479.0,,471.9200134277344,,,,,2482.0,,474.3399963378906,,,,,62641.0,,319500.0,
2023-06-09,,,,2462.77392578125,,460.0852355957031,,,,,2464.5,,473.8500061035156,,,,,2483.2900390625,,482.260009765625,,,,,2464.5,,473.20001220703125,,,,,2479.5,,482.260009765625,,,,,25213.0,,393600.0,
2023-06-12,,,,2478.263427734375,,460.4056091308594,,,,,2480.0,,474.17999267578125,,,,,2482.5,,477.4599914550781,,,,,2473.5,,470.7300109863281,,,,,2478.0,,477.4599914550781,,,,,30181.0,,1044700.0,
2023-06-13,,,,2485.50830078125,,466.0468444824219,,,,,2487.25,,479.989990234375,,,,,2494.0,,482.4700012207031,,,,,2481.0,,471.6600036621094,,,,,2481.5,,477.19000244140625,,,,,19633.0,,1373800.0,
2023-06-14,,,,2490.75439453125,,472.0764465332031,,,,,2492.5,,486.20001220703125,,,,,2506.0,,488.8999938964844,,,,,2482.18310546875,,473.260009765625,,,,,2490.5,,480.489990234375,,,,,93889.0,,733900.0,
2023-06-15,,,,2490.254638671875,,473.38720703125,,,,,2492.0,,487.54998779296875,,,,,2491.5,,489.70001220703125,,,,,2482.5,,478.79998779296875,,,,,2489.0,,481.54998779296875,,,,,89378.0,,457600.0,
2023-06-16,,,,2494.50146484375,,463.8525390625,,,,,2496.25,,477.7300109863281,,,,,2505.0,,492.45001220703125,,,,,2496.5,,477.3999938964844,,,,,2504.0,,491.6499938964844,,,,,3760.0,,628400.0,
2023-06-19,,,,2470.01904296875,,,,,,,2471.75,,,,,,,2486.5,,,,,,,2473.0,,,,,,,2479.5,,,,,,,401.0,,,
2023-06-20,,,,2461.774658203125,,460.01727294921875,,,,,2463.5,,473.7799987792969,,,,,2476.969970703125,,478.19000244140625,,,,,2463.0,,468.45001220703125,,,,,2471.5,,476.1099853515625,,,,,246719.0,,559100.0,
2023-06-21,,,,2464.272705078125,,460.8619384765625,,,,,2466.0,,474.6499938964844,,,,,2476.0,,478.2699890136719,,,,,2451.0,,465.20001220703125,,,,,2451.0,,467.760009765625,,,,,60203.0,,439000.0,
2023-06-22,,,,2449.533203125,,453.6284484863281,,,,,2451.25,,467.20001220703125,,,,,2454.5,,471.80999755859375,,,,,2437.908935546875,,463.7200012207031,,,,,2445.0,,471.80999755859375,,,,,26797.0,,349000.0,
2023-06-23,,,,2430.796142578125,,451.637939453125,,,,,2432.5,,465.1499938964844,,,,,2441.0,,471.9800109863281,,,,,2429.3798828125,,460.010009765625,,,,,2440.5,,462.6499938964844,,,,,10798.0,,737200.0,
2023-06-26,,,,2435.043212890625,,449.7931213378906,,,,,2436.75,,463.25,,,,,2441.0,,466.42999267578125,,,,,2417.0,,461.5400085449219,,,,,2417.0,,463.8299865722656,,,,,2491.0,,405200.0,
2023-06-27,,,,2444.287109375,,451.5699157714844,,,,,2446.0,,465.0799865722656,,,,,2452.5,,469.7200012207031,,,,,2434.0,,464.20001220703125,,,,,2452.5,,466.2099914550781,,,,,71795.0,,456300.0,
2023-06-28,,,,2472.766845703125,,449.861083984375,,,,,2474.5,,463.32000732421875,,,,,2477.0,,466.30999755859375,,,,,2457.778076171875,,456.94000244140625,,,,,2474.5,,466.30999755859375,,,,,28205.0,,657700.0,
2023-06-29,,,,2472.516845703125,,448.6473388671875,,,,,2474.25,,462.07000732421875,,,,,2480.5,,470.70001220703125,,,,,2471.0,,460.4200134277344,,,,,2475.0,,464.57000732421875,,,,,26239.0,,718900.0,
2023-06-30,,,,2487.25634765625,,455.65765380859375,,,,,2489.0,,469.2900085449219,,,,,2496.320068359375,,473.7699890136719,,,,,2472.0,,462.42999267578125,,,,,2476.0,,466.3399963378906,,,,,695675.0,,722100.0,
2023-07-03,,,,2489.7548828125,,459.0851135253906,,,,,2491.5,,472.82000732421875,,,,,2500.5,,472.92999267578125,,,,,2484.5,,464.5,,,,,2495.5,,468.489990234375,,,,,257620.0,,255100.0,
2023-07-04,,,,2480.011962890625,,,,,,,2481.75,,,,,,,2492.0,,,,,,,2482.0,,,,,,,2492.0,,,,,,,51680.0,,,
2023-07-05,,,,2455.279052734375,,459.5706481933594,,,,,2457.0,,473.32000732421875,,,,,2472.0,,474.5299987792969,,,,,2455.5,,465.989990234375,,,,,2471.5,,467.82000732421875,,,,,91992.0,,500200.0,
2023-07-06,,,,2398.0693359375,,455.82275390625,,,,,2399.75,,469.4599914550781,,,,,2438.5,,470.20001220703125,,,,,2401.5,,463.760009765625,,,,,2438.0,,466.010009765625,,,,,285012.0,,624900.0,
2023-07-07,,,,2395.071533203125,,458.04620361328125,,,,,2396.75,,471.75,,,,,2407.0,,475.1700134277344,,,,,2392.5,,466.9100036621094,,,,,2399.0,,467.2200012207031,,,,,1032.0,,426500.0,
2023-07-10,,,,2408.81201171875,,466.6682434082031,,,,,2410.5,,480.6300048828125,,,,,2417.93994140625,,481.0,,,,,2393.5,,468.5400085449219,,,,,2395.5,,471.3900146484375,,,,,8333.0,,794300.0,
2023-07-11,,,,2413.308349609375,,472.51336669921875,,,,,2415.0,,486.6499938964844,,,,,2425.5,,489.0,,,,,2409.0,,478.2900085449219,,,,,2425.5,,480.17999267578125,,,,,11249.0,,486100.0,
2023-07-12,,,,2459.776123046875,,483.29095458984375,,,,,2461.5,,497.75,,,,,2463.0,,499.3399963378906,,,,,2424.408935546875,,493.239990234375,,,,,2426.0,,494.75,,,,,191615.0,,501700.0,
2023-07-13,,,,2471.018310546875,,483.3200988769531,,,,,2472.75,,497.7799987792969,,,,,2476.909912109375,,503.8900146484375,,,,,2465.820068359375,,497.4100036621094,,,,,2466.0,,499.8999938964844,,,,,170676.0,,463400.0,
2023-07-14,,,,2475.51513671875,,482.73748779296875,,,,,2477.25,,497.17999267578125,,,,,2482.0,,500.92999267578125,,,,,2473.0,,495.2099914550781,,,,,2473.0,,499.5,,,,,22618.0,,437800.0,
