date,adj_close,close,high,low,open,volume
,BAYN.DE,BAYN.DE,BAYN.DE,BAYN.DE,BAYN.DE,BAYN.DE
2023-06-05,51.66238021850586,52.119998931884766,52.810001373291016,52.119998931884766,52.810001373291016,1440425
2023-06-06,51.82097244262695,52.279998779296875,52.38999938964844,51.849998474121094,52.0,1234632
2023-06-07,51.67229461669922,52.130001068115234,52.59000015258789,52.04999923706055,52.20000076293945,1121647
2023-06-08,51.493873596191406,51.95000076293945,52.38999938964844,51.939998626708984,52.34000015258789,1150651
2023-06-09,50.700897216796875,51.150001525878906,52.0099983215332,50.88999938964844,52.0,2279219
2023-06-12,50.661251068115234,51.11000061035156,51.33000183105469,50.91999816894531,51.25,2271079
2023-06-13,50.82975769042969,51.279998779296875,51.459999084472656,50.79999923706055,51.279998779296875,2230734
2023-06-14,51.34518814086914,51.79999923706055,52.029998779296875,51.369998931884766,51.540000915527344,2156381
2023-06-15,51.355106353759766,51.810001373291016,52.0099983215332,51.619998931884766,51.7400016784668,1460625
2023-06-16,51.870540618896484,52.33000183105469,52.689998626708984,51.77000045776367,51.95000076293945,4699066
2023-06-19,51.166770935058594,51.619998931884766,52.41999816894531,51.619998931884766,52.29999923706055,1237057
2023-06-20,50.443180084228516,50.88999938964844,51.5,50.869998931884766,51.34000015258789,1726998
2023-06-21,50.42335510253906,50.869998931884766,51.2599983215332,50.630001068115234,50.869998931884766,1910343
2023-06-22,50.056602478027344,50.5,50.7400016784668,50.16999816894531,50.5,1827228
2023-06-23,50.056602478027344,50.5,50.779998779296875,50.16999816894531,50.56999969482422,1945610
2023-06-26,49.650203704833984,50.09000015258789,50.689998626708984,50.040000915527344,50.689998626708984,1586562
2023-06-27,49.81871032714844,50.2599983215332,50.459999084472656,50.15999984741211,50.310001373291016,1746402
2023-06-28,49.858360290527344,50.29999923706055,50.40999984741211,49.46500015258789,49.9900016784668,2863584
2023-06-29,50.0665168762207,50.5099983215332,50.779998779296875,50.40999984741211,50.560001373291016,1686807
2023-06-30,50.22511291503906,50.66999816894531,51.029998779296875,50.459999084472656,50.459999084472656,3000434
2023-07-03,50.12599182128906,50.56999969482422,51.41999816894531,50.47999954223633,51.04999923706055,2012831
2023-07-04,50.12599182128906,50.56999969482422,50.900001525878906,50.52000045776367,50.56999969482422,890173
2023-07-05,49.987220764160156,50.43000030517578,50.58000183105469,50.099998474121094,50.47999954223633,1569842
2023-07-06,48.193111419677734,48.619998931884766,50.22999954223633,48.51499938964844,50.150001525878906,3480529
2023-07-07,48.33188247680664,48.7599983215332,49.125,48.275001525878906,48.56999969482422,2234574
2023-07-10,49.10007858276367,49.53499984741211,50.5,49.435001373291016,49.880001068115234,3943634
2023-07-11,49.37266540527344,49.810001373291016,49.84000015258789,49.44499969482422,49.505001068115234,2179455
2023-07-12,49.50647735595703,49.94499969482422,50.119998931884766,49.3650016784668,49.724998474121094,2689260
