Price,Adj Close,Close,High,Low,Open,Volume
Ticker,VOW3.DE,VOW3.DE,VOW3.DE,VOW3.DE,VOW3.DE,VOW3.DE
Date,,,,,,
2024-05-24,102.79093170166016,118.44999694824219,118.94999694824219,117.25,117.4000015258789,660998
2024-05-27,104.48314666748047,120.4000015258789,121.1500015258789,119.05000305175781,119.5,1057607
2024-05-28,106.99977111816406,123.30000305175781,123.94999694824219,120.5,121.0999984741211,1972844
2024-05-29,104.83026885986328,120.80000305175781,123.5999984741211,120.4000015258789,122.55000305175781,1995942
2024-05-30,107.41959381103516,114.5,115.8499984741211,112.19999694824219,112.5,1451042
2024-05-31,107.888671875,115.0,115.0,113.5,114.5,1532381
2024-06-03,107.84176635742188,114.94999694824219,116.3499984741211,114.30000305175781,115.5999984741211,859981
2024-06-04,107.04432678222656,114.0999984741211,114.9000015258789,112.8499984741211,114.75,1217271
2024-06-05,107.04432678222656,114.0999984741211,115.19999694824219,113.69999694824219,114.5999984741211,643055
2024-06-06,106.43451690673828,113.44999694824219,114.5999984741211,113.0999984741211,114.0999984741211,630728
2024-06-07,105.6370849609375,112.5999984741211,113.4000015258789,111.6500015258789,113.1500015258789,700045
2024-06-10,105.40254211425781,112.3499984741211,112.3499984741211,110.55000305175781,112.05000305175781,712395
2024-06-11,104.32365417480469,111.19999694824219,112.3499984741211,110.55000305175781,112.3499984741211,769018
2024-06-12,102.77569580078125,109.55000305175781,110.9000015258789,108.3499984741211,110.69999694824219,1535717
2024-06-13,99.2106704711914,105.75,108.80000305175781,105.05000305175781,108.75,1993793
2024-06-14,98.03797149658203,104.5,106.25,104.05000305175781,105.6500015258789,1171302
2024-06-17,98.64777374267578,105.1500015258789,105.55000305175781,103.80000305175781,105.05000305175781,735190
2024-06-18,98.64777374267578,105.1500015258789,105.1500015258789,105.1500015258789,105.1500015258789,0
2024-06-19,98.50704956054688,105.0,105.44999694824219,104.19999694824219,105.0,572196
2024-06-20,99.30448913574219,105.8499984741211,106.19999694824219,104.9000015258789,105.30000305175781,684988
2024-06-21,98.22560119628906,104.69999694824219,106.0,104.5999984741211,105.9000015258789,2242741
2024-06-24,99.63284301757812,106.19999694824219,108.19999694824219,105.19999694824219,105.19999694824219,1421341
2024-06-25,99.9612045288086,106.55000305175781,107.25,106.05000305175781,106.25,797687
2024-06-26,98.31941986083984,104.80000305175781,106.19999694824219,103.3499984741211,105.5999984741211,1644755
2024-06-27,97.52198028564453,103.94999694824219,105.30000305175781,103.94999694824219,104.75,1047859
2024-06-28,98.88231658935547,105.4000015258789,106.25,104.5999984741211,105.0999984741211,979913
2024-07-01,99.49212646484375,106.05000305175781,107.5999984741211,106.05000305175781,106.80000305175781,783736
2024-07-02,99.2106704711914,105.75,106.0999984741211,104.4000015258789,105.8499984741211,948029
2024-07-03,99.91429138183594,106.5,107.1500015258789,105.80000305175781,106.0,957213
2024-07-04,100.94627380371094,107.5999984741211,108.25,106.8499984741211,107.0,522707
2024-07-05,100.2426528930664,106.8499984741211,108.44999694824219,106.55000305175781,107.69999694824219,711334
2024-07-08,100.19574737548828,106.80000305175781,107.30000305175781,106.19999694824219,107.0,483947
2024-07-09,100.00811004638672,106.5999984741211,107.25,105.94999694824219,106.25,619664
2024-07-10,99.67975616455078,106.25,108.5,104.19999694824219,106.9000015258789,1220032
2024-07-11,100.52410125732422,107.1500015258789,107.80000305175781,106.19999694824219,106.75,869082
2024-07-12,101.83753204345703,108.55000305175781,108.9000015258789,107.4000015258789,107.55000305175781,772086
2024-07-15,101.50917053222656,108.19999694824219,108.4000015258789,107.6500015258789,108.30000305175781,499306
2024-07-16,100.33646392822266,106.94999694824219,107.80000305175781,106.3499984741211,107.5999984741211,808621
2024-07-17,99.86738586425781,106.44999694824219,106.8499984741211,105.5,106.55000305175781,520279
2024-07-18,100.94627380371094,107.5999984741211,108.44999694824219,107.0,107.19999694824219,791215
2024-07-19,99.0699462890625,105.5999984741211,106.80000305175781,105.25,106.55000305175781,985836
2024-07-22,100.05502319335938,106.6500015258789,107.0999984741211,105.6500015258789,105.69999694824219,633234
2024-07-23,99.11685943603516,105.6500015258789,106.44999694824219,104.25,105.6500015258789,931600
2024-07-24,98.83540344238281,105.3499984741211,105.80000305175781,104.3499984741211,104.4000015258789,548776
2024-07-25,98.17869567871094,104.6500015258789,104.6500015258789,102.1500015258789,103.5,1302332
2024-07-26,98.31941986083984,104.80000305175781,106.0999984741211,102.9000015258789,103.19999694824219,901865
2024-07-29,97.850341796875,104.30000305175781,105.8499984741211,104.25,105.3499984741211,788471
2024-07-30,97.61579895019531,104.05000305175781,105.05000305175781,103.75,104.5,696927
2024-07-31,96.81835174560547,103.19999694824219,104.3499984741211,102.25,103.5,1191151
2024-08-01,93.04694366455078,99.18000030517578,102.25,97.16000366210938,101.1500015258789,2870951
2024-08-02,90.87040710449219,96.86000061035156,99.12000274658203,96.44000244140625,99.08000183105469,1654948
2024-08-05,88.09345245361328,93.9000015258789,95.16000366210938,92.19999694824219,95.12000274658203,2513886
2024-08-06,87.32415771484375,93.08000183105469,94.91999816894531,92.5199966430664,94.68000030517578,1172975
2024-08-07,88.46871948242188,94.30000305175781,96.18000030517578,93.33999633789062,94.04000091552734,1537565
2024-08-08,88.43119049072266,94.26000213623047,94.30000305175781,93.31999969482422,94.0,661931
2024-08-09,88.13097381591797,93.94000244140625,95.12000274658203,93.94000244140625,94.5,525844
2024-08-12,87.71818542480469,93.5,94.36000061035156,93.05999755859375,94.22000122070312,616148
2024-08-13,87.19281768798828,92.94000244140625,94.0199966430664,92.44000244140625,93.9000015258789,753188
2024-08-14,86.8926010131836,92.62000274658203,93.83999633789062,92.62000274658203,93.26000213623047,620283
2024-08-15,88.8252182006836,94.68000030517578,95.30000305175781,92.69999694824219,93.0999984741211,1082747
2024-08-16,89.36935424804688,95.26000213623047,95.72000122070312,94.9000015258789,95.30000305175781,715335
2024-08-19,90.34503936767578,96.30000305175781,97.19999694824219,95.69999694824219,95.69999694824219,886383
2024-08-20,90.119873046875,96.05999755859375,96.9000015258789,95.36000061035156,96.72000122070312,871513
2024-08-21,90.51390838623047,96.4800033569336,97.27999877929688,95.80000305175781,95.9000015258789,522836
2024-08-22,90.55142974853516,96.5199966430664,96.80000305175781,96.0,96.5,436044
2024-08-23,91.00175476074219,97.0,97.5,96.63999938964844,96.72000122070312,623488
2024-08-26,90.79535675048828,96.77999877929688,97.33999633789062,96.5999984741211,97.0199966430664,452755
2024-08-27,90.8328857421875,96.81999969482422,97.81999969482422,96.55999755859375,96.77999877929688,537451
2024-08-28,90.34503936767578,96.30000305175781,97.4800033569336,96.04000091552734,96.5199966430664,517606
2024-08-29,90.19493103027344,96.13999938964844,96.91999816894531,95.80000305175781,96.0,583930
2024-08-30,90.23246002197266,96.18000030517578,96.72000122070312,95.9000015258789,96.0,914355
2024-09-02,91.3582534790039,97.37999725341797,98.69999694824219,95.0999984741211,96.44000244140625,1265816
2024-09-03,90.26998901367188,96.22000122070312,98.68000030517578,95.86000061035156,98.13999938964844,1101357
2024-09-04,89.1441879272461,95.0199966430664,95.91999816894531,94.31999969482422,94.94000244140625,1126826
2024-09-05,88.95655822753906,94.81999969482422,96.58000183105469,94.26000213623047,94.44000244140625,808404
2024-09-06,86.3109359741211,92.0,95.0,91.37999725341797,94.94000244140625,1408911
2024-09-09,86.08578491210938,91.76000213623047,92.73999786376953,91.04000091552734,92.27999877929688,905448
2024-09-10,83.17748260498047,88.66000366210938,91.22000122070312,87.72000122070312,91.13999938964844,2027742
2024-09-11,83.68408203125,89.19999694824219,90.0,88.16000366210938,88.30000305175781,813849
2024-09-12,84.39708709716797,89.95999908447266,90.66000366210938,89.18000030517578,89.9000015258789,689819
2024-09-13,86.66744232177734,92.37999725341797,93.08000183105469,90.33999633789062,90.33999633789062,1419186
