Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SAP.DE,SAP.DE,SAP.DE,SAP.DE,SAP.DE,SAP.DE
Date,,,,,,
2024-05-24,178.44711303710938,180.05999755859375,180.9199981689453,178.10000610351562,178.66000366210938,1204046
2024-05-27,178.8038787841797,180.4199981689453,180.5399932861328,178.6999969482422,179.4199981689453,490359
2024-05-28,175.63255310058594,177.22000122070312,181.63999938964844,176.63999938964844,180.5800018310547,1144320
2024-05-29,174.24510192871094,175.82000732421875,178.63999938964844,174.89999389648438,178.39999389648438,1298147
2024-05-30,167.0699462890625,168.5800018310547,171.6999969482422,168.1999969482422,171.0800018310547,2404444
2024-05-31,164.47341918945312,165.9600067138672,168.02000427246094,165.25999450683594,165.4600067138672,3854601
2024-06-03,166.7528076171875,168.25999450683594,169.82000732421875,166.9600067138672,169.74000549316406,1531728
2024-06-04,167.0897674560547,168.60000610351562,170.44000244140625,167.66000366210938,168.52000427246094,1592071
2024-06-05,169.98361206054688,171.52000427246094,171.82000732421875,169.0800018310547,170.0,1352916
2024-06-06,176.12806701660156,177.72000122070312,180.24000549316406,176.0,176.02000427246094,2089549
2024-06-07,175.77130126953125,177.36000061035156,178.25999450683594,175.6999969482422,177.5,1224863
2024-06-10,175.23614501953125,176.82000732421875,177.22000122070312,175.36000061035156,176.8800048828125,1029546
2024-06-11,173.82884216308594,175.39999389648438,176.82000732421875,173.83999633789062,176.4600067138672,1421351
2024-06-12,179.7751007080078,181.39999389648438,181.39999389648438,175.9600067138672,177.02000427246094,1904045
2024-06-13,176.3857421875,177.97999572753906,183.16000366210938,177.97999572753906,181.5,1926754
2024-06-14,173.2144012451172,174.77999877929688,180.4600067138672,174.77999877929688,178.97999572753906,2246839
2024-06-17,174.1856231689453,175.75999450683594,177.47999572753906,175.55999755859375,175.75999450683594,1420250
2024-06-18,174.42347717285156,176.0,177.16000366210938,174.75999450683594,176.5,1468498
2024-06-19,174.7009735107422,176.27999877929688,176.3800048828125,174.6999969482422,175.60000610351562,757514
2024-06-20,178.09033203125,179.6999969482422,179.6999969482422,177.0399932861328,177.0399932861328,2451414
2024-06-21,179.4381561279297,181.05999755859375,181.47999572753906,179.1199951171875,179.1999969482422,5121555
2024-06-24,177.8524932861328,179.4600067138672,181.75999450683594,177.83999633789062,180.94000244140625,1430166
2024-06-25,180.0922393798828,181.72000122070312,181.72000122070312,177.63999938964844,179.39999389648438,1240447
2024-06-26,184.35372924804688,186.02000427246094,187.55999755859375,183.97999572753906,184.0,1857493
2024-06-27,185.76100158691406,187.44000244140625,187.86000061035156,185.47999572753906,185.5,1478536
2024-06-28,187.82237243652344,189.52000427246094,190.9600067138672,187.33999633789062,188.10000610351562,1961708
2024-07-01,184.0167694091797,185.67999267578125,189.39999389648438,185.1199951171875,188.6999969482422,1486789
2024-07-02,183.5410614013672,185.1999969482422,186.6999969482422,182.33999633789062,186.0,1059935
2024-07-03,185.97903442382812,187.66000366210938,187.8000030517578,185.5,185.83999633789062,1235392
2024-07-04,185.3447723388672,187.02000427246094,189.13999938964844,186.60000610351562,188.8800048828125,508674
2024-07-05,187.38632202148438,189.0800018310547,190.83999633789062,187.9600067138672,188.0399932861328,1003301
2024-07-08,186.1574249267578,187.83999633789062,190.97999572753906,187.74000549316406,190.0,1064391
2024-07-09,183.10501098632812,184.75999450683594,188.1199951171875,184.5800018310547,186.6999969482422,1175247
2024-07-10,184.1356964111328,185.8000030517578,186.9600067138672,184.89999389648438,185.55999755859375,895266
2024-07-11,184.789794921875,186.4600067138672,188.47999572753906,184.10000610351562,186.3000030517578,1046828
2024-07-12,187.0493621826172,188.74000549316406,189.24000549316406,185.44000244140625,186.27999877929688,1401019
2024-07-15,186.07814025878906,187.75999450683594,189.66000366210938,187.6199951171875,188.67999267578125,850866
2024-07-16,185.54298400878906,187.22000122070312,188.36000061035156,186.44000244140625,187.22000122070312,796666
2024-07-17,181.61843872070312,183.25999450683594,187.44000244140625,183.25999450683594,185.8800048828125,1089930
2024-07-18,178.9624481201172,180.5800018310547,184.3800048828125,180.25999450683594,183.5,1486221
2024-07-19,179.87420654296875,181.5,181.75999450683594,178.86000061035156,180.9199981689453,2036212
2024-07-22,181.9752197265625,183.6199951171875,184.4199981689453,180.5800018310547,181.1999969482422,1193070
2024-07-23,194.9777069091797,196.74000549316406,196.97999572753906,192.8800048828125,193.89999389648438,2570273
2024-07-24,192.0838623046875,193.82000732421875,196.4199981689453,193.16000366210938,195.55999755859375,2111569
2024-07-25,193.4713134765625,195.22000122070312,195.83999633789062,191.44000244140625,192.5,1790785
2024-07-26,194.0262908935547,195.77999877929688,196.44000244140625,193.3800048828125,194.74000549316406,1081655
2024-07-29,191.15228271484375,192.8800048828125,197.4600067138672,192.8800048828125,196.0,1263955
